date,description,amount,manual_category,gst_rate,gst_amount
2025-01-25,Adobe Creative Cloud,-2005.11,Software,18,305.86
2025-01-25,Zoom Pro License,-2945.86,Software,18,449.37
2025-01-25,Google Ads Campaign,-1892.84,Marketing,18,288.74
2025-01-25,Desk Organizers,-7379.79,Office Supplies,12,790.69
2025-01-27,Adobe Creative Cloud,-2019.45,Software,18,308.05
2025-01-27,Monitor Screen,-22750.21,Hardware,18,3470.37
2025-01-27,New Laptop (Dell),-96705.88,Hardware,18,14751.74
2025-01-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-01-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-01-28,Marketing Agency Fees,-3839.32,Professional Services,18,585.66
2025-01-28,Accounting Audit,-7901.46,Professional Services,18,1205.31
2025-01-28,Server Rack Equipment,-88271.07,Hardware,18,13465.08
2025-01-28,New Laptop (Dell),-127740.93,Hardware,18,19485.9
2025-01-28,Marketing Agency Fees,-4490.19,Professional Services,18,684.94
2025-01-29,Marketing Agency Fees,-4422.71,Professional Services,18,674.65
2025-01-29,Coffee for Pantry,-1647.36,Other,5,78.45
2025-02-01,Cleaning Services,-520.14,Other,5,24.77
2025-02-01,Adobe Creative Cloud,-8981.5,Software,18,1370.06
2025-02-01,Legal Consultation,-2115.25,Professional Services,18,322.67
2025-02-01,HR Consultant,-5441.87,Professional Services,18,830.12
2025-02-02,Service Contract Q2,141459.06,Revenue,18,21578.5
2025-02-03,Printer Paper,-3995.83,Office Supplies,12,428.12
2025-02-03,Flight to Mumbai,-2377.01,Travel,12,254.68
2025-02-04,Legal Consultation,-6982.25,Professional Services,18,1065.09
2025-02-04,Monitor Screen,-72155.35,Hardware,18,11006.75
2025-02-04,Accounting Audit,-2852.53,Professional Services,18,435.13
2025-02-05,Office Rent,-94400.0,Rent,18,14400.0
2025-02-05,Repairs & Maintenance,-6474.57,Other,12,693.7
2025-02-06,AWS Cloud Bill,-8904.45,Software,18,1358.31
2025-02-06,Coffee for Pantry,-7870.9,Other,12,843.31
2025-02-08,Zoom Pro License,-3713.38,Software,18,566.45
2025-02-08,SaaS Subscription (Jira),-7349.66,Software,18,1121.13
2025-02-08,Uber/Ola Rides,-9035.92,Travel,5,430.28
2025-02-08,AWS Cloud Bill,-4460.3,Software,18,680.38
2025-02-09,Desk Organizers,-8522.69,Office Supplies,18,1300.07
2025-02-09,Adobe Creative Cloud,-8254.89,Software,18,1259.22
2025-02-10,Monthly Internet & Phone,-13023.08857201823,Utilities,18,1986.5728330197298
2025-02-11,Marketing Agency Fees,-5812.42,Professional Services,18,886.64
2025-02-11,Coffee for Pantry,-257.04,Other,12,27.54
2025-02-11,Repairs & Maintenance,-9344.24,Other,18,1425.39
2025-02-11,Hotel Stay - Client Visit,-4321.18,Travel,5,205.77
2025-02-11,Server Rack Equipment,-96078.78,Hardware,18,14656.09
2025-02-12,Whiteboard Markers,-3639.33,Office Supplies,18,555.15
2025-02-13,Marketing Agency Fees,-4602.08,Professional Services,18,702.01
2025-02-13,Staples Order,-2369.77,Office Supplies,18,361.49
2025-02-13,Service Contract Q2,192236.51,Revenue,18,29324.21
2025-02-14,Mouse & Keyboards,-102756.22,Hardware,18,15674.68
2025-02-14,Staples Order,-6681.72,Office Supplies,12,715.9
2025-02-15,Client Payment - Project A,182112.82,Revenue,18,27779.92
2025-02-18,AWS Cloud Bill,-1869.8,Software,18,285.22
2025-02-18,Desk Organizers,-3021.11,Office Supplies,18,460.85
2025-02-19,Adobe Creative Cloud,-7202.53,Software,18,1098.69
2025-02-20,Zoom Pro License,-8723.62,Software,18,1330.72
2025-02-20,HR Consultant,-2943.99,Professional Services,18,449.08
2025-02-21,Ad Revenue,285342.07,Revenue,18,43526.76
2025-02-21,HR Consultant,-2311.27,Professional Services,18,352.57
2025-02-21,Repairs & Maintenance,-1066.87,Other,12,114.31
2025-02-21,Repairs & Maintenance,-1775.56,Other,5,84.55
2025-02-21,Product Sales,548327.38,Revenue,18,83643.16
2025-02-22,LinkedIn Promo,-4272.36,Marketing,18,651.72
2025-02-23,Uber/Ola Rides,-4304.25,Travel,18,656.58
2025-02-23,Product Sales,103781.62,Revenue,18,15831.09
2025-02-23,Mouse & Keyboards,-96765.36,Hardware,18,14760.82
2025-02-25,Monitor Screen,-52287.3,Hardware,18,7976.03
2025-02-25,Google Ads Campaign,-35173.25,Marketing,18,5365.41
2025-02-25,Whiteboard Markers,-6892.62,Office Supplies,18,1051.42
2025-02-26,Adobe Creative Cloud,-1116.13,Software,18,170.26
2025-02-26,SaaS Subscription (Jira),-6799.79,Software,18,1037.26
2025-02-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-02-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-02-28,Adobe Creative Cloud,-3828.43,Software,18,584.0
2025-02-28,Train Tickets,-22130.03,Travel,12,2371.08
2025-02-28,Microsoft 365,-2127.83,Software,18,324.58
2025-03-02,HR Consultant,-8517.21,Professional Services,18,1299.24
2025-03-02,Adobe Creative Cloud,-4119.63,Software,18,628.42
2025-03-02,Zoom Pro License,-1706.76,Software,18,260.35
2025-03-04,Online Store Sales,258863.5,Revenue,18,39487.65
2025-03-05,Office Rent,-94400.0,Rent,18,14400.0
2025-03-05,Adobe Creative Cloud,-8093.85,Software,18,1234.65
2025-03-05,Monitor Screen,-49601.24,Hardware,18,7566.29
2025-03-05,Zoom Pro License,-5664.36,Software,18,864.05
2025-03-05,Server Rack Equipment,-130914.56,Hardware,18,19970.02
2025-03-06,LinkedIn Promo,-19029.74,Marketing,18,2902.84
2025-03-08,Coffee for Pantry,-2093.9,Other,18,319.41
2025-03-09,Print Media Ad,-16629.44,Marketing,18,2536.69
2025-03-09,New Laptop (Dell),-141364.79,Hardware,18,21564.12
2025-03-09,SaaS Subscription (Jira),-5570.25,Software,18,849.7
2025-03-09,Cleaning Services,-5460.62,Other,18,832.98
2025-03-09,Google Ads Campaign,-33837.93,Marketing,18,5161.72
2025-03-10,Monthly Internet & Phone,-5758.016196384786,Utilities,18,878.3414536858148
2025-03-10,SaaS Subscription (Jira),-2417.67,Software,18,368.8
2025-03-10,Legal Consultation,-1729.85,Professional Services,18,263.88
2025-03-11,Facebook Ads,-23758.99,Marketing,18,3624.25
2025-03-11,Microsoft 365,-1526.01,Software,18,232.78
2025-03-11,New Laptop (Dell),-46492.48,Hardware,18,7092.07
2025-03-12,Server Rack Equipment,-101032.18,Hardware,18,15411.69
2025-03-12,Hotel Stay - Client Visit,-22878.42,Travel,5,1089.45
2025-03-13,Diwali Gifts,-1313.61,Other,18,200.38
2025-03-14,Accounting Audit,-3416.3,Professional Services,18,521.13
2025-03-14,Mouse & Keyboards,-19536.69,Hardware,18,2980.17
2025-03-15,Diwali Gifts,-1549.19,Other,5,73.77
2025-03-16,Cleaning Services,-5622.84,Other,18,857.72
2025-03-16,Consulting Fees,192940.62,Revenue,18,29431.62
2025-03-17,Print Media Ad,-35064.41,Marketing,18,5348.81
2025-03-18,Desk Organizers,-1872.51,Office Supplies,18,285.64
2025-03-19,Uber/Ola Rides,-22675.85,Travel,18,3459.03
2025-03-22,Monitor Screen,-111943.19,Hardware,18,17076.08
2025-03-22,Ad Revenue,421532.86,Revenue,18,64301.62
2025-03-22,LinkedIn Promo,-6533.68,Marketing,18,996.66
2025-03-23,Mouse & Keyboards,-16901.3,Hardware,18,2578.16
2025-03-25,Accounting Audit,-7638.1,Professional Services,18,1165.13
2025-03-25,Consulting Fees,380606.39,Revenue,18,58058.6
2025-03-25,Consulting Fees,526469.42,Revenue,18,80308.89
2025-03-26,AWS Cloud Bill,-4654.62,Software,18,710.03
2025-03-27,Uber/Ola Rides,-26700.09,Travel,12,2860.72
2025-03-27,Service Contract Q2,392513.7,Revenue,18,59874.97
2025-03-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-03-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-03-28,Zoom Pro License,-1577.74,Software,18,240.67
2025-03-29,Uber/Ola Rides,-7442.84,Travel,12,797.45
2025-03-29,Cleaning Services,-3524.71,Other,18,537.67
2025-03-29,Hotel Stay - Client Visit,-7381.21,Travel,12,790.84
2025-03-30,AWS Cloud Bill,-2121.38,Software,18,323.6
2025-03-31,Zoom Pro License,-2583.26,Software,18,394.06
2025-03-31,LinkedIn Promo,-14142.94,Marketing,18,2157.4
2025-04-01,Adobe Creative Cloud,-7140.5,Software,18,1089.23
2025-04-01,Toner Cartridges,-5936.97,Office Supplies,12,636.1
2025-04-01,Consulting Fees,474328.09,Revenue,18,72355.13
2025-04-02,Diwali Gifts,-4482.21,Other,18,683.73
2025-04-02,Desk Organizers,-3980.26,Office Supplies,18,607.16
2025-04-02,Accounting Audit,-330.3,Professional Services,18,50.38
2025-04-02,LinkedIn Promo,-6536.3,Marketing,18,997.06
2025-04-02,Online Store Sales,481000.88,Revenue,18,73373.02
2025-04-03,LinkedIn Promo,-31368.06,Marketing,18,4784.96
2025-04-03,Printer Paper,-8518.44,Office Supplies,12,912.69
2025-04-04,Staples Order,-6906.11,Office Supplies,18,1053.47
2025-04-04,Zoom Pro License,-3165.98,Software,18,482.95
2025-04-04,Diwali Gifts,-1525.82,Other,12,163.48
2025-04-05,Office Rent,-94400.0,Rent,18,14400.0
2025-04-05,Mouse & Keyboards,-122660.03,Hardware,18,18710.85
2025-04-05,AWS Cloud Bill,-6543.6,Software,18,998.18
2025-04-06,Zoom Pro License,-5310.84,Software,18,810.13
2025-04-06,HR Consultant,-5440.57,Professional Services,18,829.92
2025-04-06,Adobe Creative Cloud,-4883.66,Software,18,744.96
2025-04-09,Consulting Fees,282039.04,Revenue,18,43022.9
2025-04-09,Repairs & Maintenance,-4542.81,Other,18,692.97
2025-04-09,New Laptop (Dell),-140487.53,Hardware,18,21430.3
2025-04-09,Uber/Ola Rides,-4240.59,Travel,12,454.35
2025-04-10,Monthly Internet & Phone,-9568.500837358317,Utilities,18,1459.6018226478786
2025-04-10,New Laptop (Dell),-134958.96,Hardware,18,20586.96
2025-04-10,LinkedIn Promo,-19014.55,Marketing,18,2900.52
2025-04-10,Printer Paper,-3996.34,Office Supplies,18,609.61
2025-04-11,Monitor Screen,-103481.53,Hardware,18,15785.32
2025-04-11,Marketing Agency Fees,-890.34,Professional Services,18,135.81
2025-04-12,Print Media Ad,-33143.51,Marketing,18,5055.79
2025-04-12,Cleaning Services,-1134.33,Other,5,54.02
2025-04-13,Product Sales,447278.83,Revenue,18,68228.97
2025-04-13,AWS Cloud Bill,-2292.15,Software,18,349.65
2025-04-14,Marketing Agency Fees,-3334.51,Professional Services,18,508.65
2025-04-14,Accounting Audit,-6911.74,Professional Services,18,1054.33
2025-04-16,Desk Organizers,-5297.07,Office Supplies,18,808.03
2025-04-16,Whiteboard Markers,-4936.31,Office Supplies,18,753.0
2025-04-16,Accounting Audit,-2268.22,Professional Services,18,346.0
2025-04-18,Train Tickets,-7496.45,Travel,12,803.19
2025-04-18,HR Consultant,-4576.47,Professional Services,18,698.1
2025-04-18,LinkedIn Promo,-35742.33,Marketing,18,5452.22
2025-04-18,Client Payment - Project A,557421.55,Revenue,18,85030.41
2025-04-19,Uber/Ola Rides,-1370.18,Travel,18,209.01
2025-04-20,LinkedIn Promo,-18660.97,Marketing,18,2846.59
2025-04-21,HR Consultant,-9305.0,Professional Services,18,1419.41
2025-04-21,Cleaning Services,-7159.65,Other,5,340.94
2025-04-23,Ad Revenue,514356.44,Revenue,18,78461.15
2025-04-24,Hotel Stay - Client Visit,-18026.65,Travel,5,858.41
2025-04-24,Legal Consultation,-4581.42,Professional Services,18,698.86
2025-04-24,Toner Cartridges,-6618.25,Office Supplies,12,709.1
2025-04-27,Diwali Gifts,-3916.48,Other,12,419.62
2025-04-27,Coffee for Pantry,-8065.99,Other,12,864.21
2025-04-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-04-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-04-28,Train Tickets,-7410.08,Travel,18,1130.35
2025-04-29,Accounting Audit,-4599.78,Professional Services,18,701.66
2025-04-29,SaaS Subscription (Jira),-7396.45,Software,18,1128.27
2025-05-02,AWS Cloud Bill,-4766.3,Software,18,727.06
2025-05-02,Online Store Sales,508126.3,Revenue,18,77510.79
2025-05-02,Diwali Gifts,-2597.24,Other,12,278.28
2025-05-03,Train Tickets,-25745.55,Travel,12,2758.45
2025-05-03,Flight to Mumbai,-10482.59,Travel,12,1123.13
2025-05-04,Marketing Agency Fees,-882.81,Professional Services,18,134.67
2025-05-04,Microsoft 365,-9191.69,Software,18,1402.12
2025-05-04,Print Media Ad,-7972.47,Marketing,18,1216.14
2025-05-04,Staples Order,-3704.18,Office Supplies,12,396.88
2025-05-04,Server Rack Equipment,-55321.82,Hardware,18,8438.92
2025-05-04,LinkedIn Promo,-26692.66,Marketing,18,4071.76
2025-05-05,Office Rent,-94400.0,Rent,18,14400.0
2025-05-06,LinkedIn Promo,-18122.83,Marketing,18,2764.5
2025-05-06,Google Ads Campaign,-6744.5,Marketing,18,1028.82
2025-05-06,Microsoft 365,-5899.47,Software,18,899.92
2025-05-07,Print Media Ad,-22463.39,Marketing,18,3426.62
2025-05-07,Print Media Ad,-29904.77,Marketing,18,4561.74
2025-05-07,Google Ads Campaign,-25459.0,Marketing,18,3883.58
2025-05-07,Facebook Ads,-33782.25,Marketing,18,5153.23
2025-05-08,Ad Revenue,145255.7,Revenue,18,22157.65
2025-05-08,Cleaning Services,-7853.38,Other,5,373.97
2025-05-08,Monitor Screen,-93447.83,Hardware,18,14254.75
2025-05-08,HR Consultant,-1077.66,Professional Services,18,164.39
2025-05-09,Facebook Ads,-23198.83,Marketing,18,3538.8
2025-05-10,Monthly Internet & Phone,-5987.946732312891,Utilities,18,913.4156032341698
2025-05-10,Monitor Screen,-36253.03,Hardware,18,5530.12
2025-05-11,Toner Cartridges,-1762.32,Office Supplies,12,188.82
2025-05-12,Mouse & Keyboards,-64185.57,Hardware,18,9791.02
2025-05-13,Mouse & Keyboards,-50216.8,Hardware,18,7660.19
2025-05-13,Online Store Sales,501193.19,Revenue,18,76453.2
2025-05-13,Ad Revenue,121699.6,Revenue,18,18564.35
2025-05-13,Marketing Agency Fees,-1315.31,Professional Services,18,200.64
2025-05-14,Printer Paper,-7088.47,Office Supplies,12,759.48
2025-05-14,Hotel Stay - Client Visit,-16857.28,Travel,5,802.73
2025-05-14,HR Consultant,-6570.12,Professional Services,18,1002.22
2025-05-14,Uber/Ola Rides,-17116.13,Travel,5,815.05
2025-05-15,Desk Organizers,-7705.97,Office Supplies,12,825.64
2025-05-15,Google Ads Campaign,-10298.31,Marketing,18,1570.93
2025-05-16,Mouse & Keyboards,-128349.82,Hardware,18,19578.79
2025-05-16,Client Payment - Project A,350472.22,Revenue,18,53461.86
2025-05-17,Legal Consultation,-1388.77,Professional Services,18,211.85
2025-05-17,Coffee for Pantry,-1058.63,Other,12,113.42
2025-05-17,Consulting Fees,281243.23,Revenue,18,42901.51
2025-05-19,Train Tickets,-3072.81,Travel,5,146.32
2025-05-20,Product Sales,457940.59,Revenue,18,69855.34
2025-05-20,Legal Consultation,-7236.79,Professional Services,18,1103.92
2025-05-21,Hotel Stay - Client Visit,-21687.39,Travel,5,1032.73
2025-05-21,Staples Order,-3764.09,Office Supplies,12,403.3
2025-05-21,New Laptop (Dell),-63226.64,Hardware,18,9644.74
2025-05-22,Whiteboard Markers,-5932.37,Office Supplies,12,635.61
2025-05-23,Repairs & Maintenance,-9033.06,Other,18,1377.92
2025-05-23,Mouse & Keyboards,-43437.85,Hardware,18,6626.11
2025-05-23,Google Ads Campaign,-17852.79,Marketing,18,2723.31
2025-05-24,Zoom Pro License,-1431.1,Software,18,218.3
2025-05-24,Facebook Ads,-32193.84,Marketing,18,4910.93
2025-05-25,Print Media Ad,-15387.09,Marketing,18,2347.18
2025-05-25,Diwali Gifts,-6355.84,Other,5,302.66
2025-05-25,Printer Paper,-1411.32,Office Supplies,12,151.21
2025-05-25,Cleaning Services,-6112.54,Other,12,654.92
2025-05-26,Monitor Screen,-12558.3,Hardware,18,1915.67
2025-05-27,Diwali Gifts,-4905.13,Other,12,525.55
2025-05-27,Toner Cartridges,-8481.51,Office Supplies,12,908.73
2025-05-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-05-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-05-28,Monitor Screen,-64358.15,Hardware,18,9817.34
2025-05-28,Google Ads Campaign,-10109.2,Marketing,18,1542.08
2025-05-29,LinkedIn Promo,-12091.77,Marketing,18,1844.51
2025-05-30,Facebook Ads,-33685.99,Marketing,18,5138.54
2025-05-30,Monitor Screen,-91444.58,Hardware,18,13949.17
2025-05-31,Zoom Pro License,-7423.08,Software,18,1132.33
2025-05-31,Server Rack Equipment,-146783.92,Hardware,18,22390.77
2025-05-31,Train Tickets,-16035.68,Travel,18,2446.12
2025-06-01,Consulting Fees,115749.77,Revenue,18,17656.74
2025-06-01,Uber/Ola Rides,-6150.68,Travel,12,659.0
2025-06-01,Coffee for Pantry,-4515.33,Other,5,215.02
2025-06-02,AWS Cloud Bill,-2760.65,Software,18,421.12
2025-06-02,Toner Cartridges,-4374.47,Office Supplies,18,667.29
2025-06-03,Microsoft 365,-3073.51,Software,18,468.84
2025-06-03,Marketing Agency Fees,-8504.09,Professional Services,18,1297.23
2025-06-04,Mouse & Keyboards,-17854.7,Hardware,18,2723.6
2025-06-04,Accounting Audit,-3597.55,Professional Services,18,548.78
2025-06-04,LinkedIn Promo,-34947.3,Marketing,18,5330.94
2025-06-04,Whiteboard Markers,-839.16,Office Supplies,18,128.01
2025-06-05,Office Rent,-94400.0,Rent,18,14400.0
2025-06-05,Mouse & Keyboards,-103878.53,Hardware,18,15845.88
2025-06-05,Google Ads Campaign,-6433.28,Marketing,18,981.35
2025-06-05,Flight to Mumbai,-5392.87,Travel,18,822.64
2025-06-06,Facebook Ads,-16861.11,Marketing,18,2572.03
2025-06-07,SaaS Subscription (Jira),-4836.09,Software,18,737.71
2025-06-07,Flight to Mumbai,-7147.57,Travel,5,340.36
2025-06-07,Mouse & Keyboards,-28505.59,Hardware,18,4348.31
2025-06-08,Accounting Audit,-2966.78,Professional Services,18,452.56
2025-06-08,LinkedIn Promo,-23512.63,Marketing,18,3586.67
2025-06-10,Monthly Internet & Phone,-13105.436797720078,Utilities,18,1999.1344267708594
2025-06-10,HR Consultant,-1452.64,Professional Services,18,221.59
2025-06-10,Cleaning Services,-5423.97,Other,18,827.38
2025-06-11,Server Rack Equipment,-113872.3,Hardware,18,17370.35
2025-06-11,Monitor Screen,-60517.14,Hardware,18,9231.43
2025-06-11,Accounting Audit,-1645.08,Professional Services,18,250.94
2025-06-11,Online Store Sales,562991.79,Revenue,18,85880.1
2025-06-11,Accounting Audit,-6086.96,Professional Services,18,928.52
2025-06-12,Mouse & Keyboards,-81687.92,Hardware,18,12460.87
2025-06-12,Facebook Ads,-36256.23,Marketing,18,5530.61
2025-06-12,Printer Paper,-7854.32,Office Supplies,12,841.53
2025-06-13,Marketing Agency Fees,-1241.77,Professional Services,18,189.42
2025-06-14,Marketing Agency Fees,-7345.6,Professional Services,18,1120.51
2025-06-14,Google Ads Campaign,-19356.42,Marketing,18,2952.67
2025-06-15,Legal Consultation,-728.12,Professional Services,18,111.07
2025-06-15,Train Tickets,-3402.82,Travel,12,364.59
2025-06-16,Legal Consultation,-4371.93,Professional Services,18,666.91
2025-06-17,AWS Cloud Bill,-8258.03,Software,18,1259.7
2025-06-17,Product Sales,121744.78,Revenue,18,18571.24
2025-06-18,Product Sales,445265.67,Revenue,18,67921.88
2025-06-19,Google Ads Campaign,-23295.99,Marketing,18,3553.63
2025-06-19,Desk Organizers,-8292.54,Office Supplies,12,888.49
2025-06-20,Repairs & Maintenance,-2288.95,Other,5,109.0
2025-06-21,Service Contract Q2,121715.28,Revenue,18,18566.74
2025-06-22,Adobe Creative Cloud,-1221.22,Software,18,186.29
2025-06-22,Repairs & Maintenance,-1420.56,Other,5,67.65
2025-06-22,Microsoft 365,-1456.47,Software,18,222.17
2025-06-25,New Laptop (Dell),-54932.45,Hardware,18,8379.53
2025-06-25,AWS Cloud Bill,-3188.67,Software,18,486.41
2025-06-26,Staples Order,-5696.74,Office Supplies,12,610.36
2025-06-26,Coffee for Pantry,-8810.45,Other,18,1343.97
2025-06-26,Adobe Creative Cloud,-8036.69,Software,18,1225.94
2025-06-27,Hotel Stay - Client Visit,-13713.91,Travel,18,2091.95
2025-06-27,Toner Cartridges,-7328.85,Office Supplies,18,1117.96
2025-06-27,Legal Consultation,-3091.48,Professional Services,18,471.58
2025-06-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-06-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-06-28,Ad Revenue,165037.35,Revenue,18,25175.19
2025-06-28,Adobe Creative Cloud,-3898.06,Software,18,594.62
2025-06-29,Uber/Ola Rides,-18121.39,Travel,5,862.92
2025-07-01,Diwali Gifts,-6808.41,Other,12,729.47
2025-07-01,Print Media Ad,-12117.64,Marketing,18,1848.45
2025-07-03,Printer Paper,-5443.75,Office Supplies,12,583.26
2025-07-03,Adobe Creative Cloud,-2496.11,Software,18,380.76
2025-07-04,Server Rack Equipment,-123619.48,Hardware,18,18857.21
2025-07-04,Accounting Audit,-4758.25,Professional Services,18,725.84
2025-07-04,Adobe Creative Cloud,-6778.66,Software,18,1034.03
2025-07-05,Office Rent,-94400.0,Rent,18,14400.0
2025-07-05,SaaS Subscription (Jira),-4101.36,Software,18,625.63
2025-07-05,Toner Cartridges,-788.12,Office Supplies,18,120.22
2025-07-05,Ad Revenue,171262.64,Revenue,18,26124.81
2025-07-05,Diwali Gifts,-783.87,Other,5,37.33
2025-07-06,Desk Organizers,-5317.65,Office Supplies,12,569.75
2025-07-06,Flight to Mumbai,-25280.27,Travel,18,3856.31
2025-07-06,Monitor Screen,-119424.33,Hardware,18,18217.27
2025-07-07,Desk Organizers,-2749.53,Office Supplies,12,294.59
2025-07-07,Coffee for Pantry,-935.42,Other,12,100.22
2025-07-07,Zoom Pro License,-3691.97,Software,18,563.18
2025-07-07,Monitor Screen,-11054.3,Hardware,18,1686.25
2025-07-08,Online Store Sales,319255.24,Revenue,18,48699.95
2025-07-08,Accounting Audit,-8748.92,Professional Services,18,1334.58
2025-07-10,Monthly Internet & Phone,-12658.285291847564,Utilities,18,1930.9248750275945
2025-07-10,Facebook Ads,-36132.87,Marketing,18,5511.79
2025-07-11,Desk Organizers,-1413.14,Office Supplies,18,215.56
2025-07-11,Legal Consultation,-2119.03,Professional Services,18,323.24
2025-07-11,Legal Consultation,-1537.43,Professional Services,18,234.52
2025-07-11,Adobe Creative Cloud,-5505.26,Software,18,839.79
2025-07-12,Cleaning Services,-6859.52,Other,12,734.95
2025-07-12,Product Sales,386931.27,Revenue,18,59023.41
2025-07-12,Google Ads Campaign,-29468.44,Marketing,18,4495.19
2025-07-12,Google Ads Campaign,-25169.79,Marketing,18,3839.46
2025-07-13,Microsoft 365,-3996.21,Software,18,609.59
2025-07-14,Legal Consultation,-5685.44,Professional Services,18,867.27
2025-07-14,Accounting Audit,-3829.2,Professional Services,18,584.11
2025-07-16,Hotel Stay - Client Visit,-17341.56,Travel,5,825.79
2025-07-16,New Laptop (Dell),-55179.3,Hardware,18,8417.18
2025-07-16,Repairs & Maintenance,-3846.18,Other,18,586.71
2025-07-17,Diwali Gifts,-1286.57,Other,18,196.26
2025-07-17,Monitor Screen,-29044.15,Hardware,18,4430.46
2025-07-18,Adobe Creative Cloud,-1209.02,Software,18,184.43
2025-07-18,Accounting Audit,-1261.8,Professional Services,18,192.48
2025-07-19,Adobe Creative Cloud,-3855.5,Software,18,588.13
2025-07-19,Mouse & Keyboards,-53949.47,Hardware,18,8229.58
2025-07-20,Server Rack Equipment,-78151.17,Hardware,18,11921.36
2025-07-20,LinkedIn Promo,-14064.11,Marketing,18,2145.37
2025-07-20,Microsoft 365,-2935.81,Software,18,447.84
2025-07-21,Consulting Fees,500940.44,Revenue,18,76414.64
2025-07-21,Service Contract Q2,167629.73,Revenue,18,25570.64
2025-07-23,Cleaning Services,-3182.73,Other,12,341.01
2025-07-23,Uber/Ola Rides,-14261.57,Travel,5,679.12
2025-07-23,Print Media Ad,-16949.48,Marketing,18,2585.51
2025-07-25,Train Tickets,-15908.61,Travel,18,2426.74
2025-07-25,Printer Paper,-7171.47,Office Supplies,12,768.37
2025-07-26,Accounting Audit,-4250.26,Professional Services,18,648.34
2025-07-26,Legal Consultation,-2213.72,Professional Services,18,337.69
2025-07-26,Whiteboard Markers,-7327.13,Office Supplies,18,1117.7
2025-07-26,Marketing Agency Fees,-4177.72,Professional Services,18,637.28
2025-07-26,Adobe Creative Cloud,-3502.05,Software,18,534.21
2025-07-27,HR Consultant,-5557.32,Professional Services,18,847.73
2025-07-27,Zoom Pro License,-7018.28,Software,18,1070.59
2025-07-28,Monthly Asset Depreciation,-18000.0,Depreciation,0,0.0
2025-07-28,Bank Loan Interest,-4800.0,Interest,0,0.0
2025-07-29,SaaS Subscription (Jira),-4015.21,Software,18,612.49
2025-07-30,Monitor Screen,-34906.64,Hardware,18,5324.74
2025-07-30,Uber/Ola Rides,-2931.29,Travel,18,447.15
2025-07-30,Accounting Audit,-9395.89,Professional Services,18,1433.27
2025-07-31,Uber/Ola Rides,-15785.98,Travel,5,751.71
2025-07-31,Hotel Stay - Client Visit,-7994.49,Travel,5,380.69
2025-07-31,Repairs & Maintenance,-8508.01,Other,12,911.57
2025-08-01,Accounting Audit,-3545.68,Professional Services,18,540.87
2025-08-01,Train Tickets,-12274.81,Travel,18,1872.43
2025-08-02,Online Store Sales,513614.36,Revenue,18,78347.95
2025-08-02,Facebook Ads,-20452.36,Marketing,18,3119.85
2025-08-03,Monitor Screen,-45705.59,Hardware,18,6972.04
2025-08-03,LinkedIn Promo,-35438.19,Marketing,18,5405.83
2025-08-04,Diwali Gifts,-8045.48,Other,12,862.02
2025-08-04,Google Ads Campaign,-27265.74,Marketing,18,4159.18
2025-08-04,Flight to Mumbai,-3527.49,Travel,12,377.95
2025-08-04,Legal Consultation,-6795.58,Professional Services,18,1036.61
2025-08-05,Office Rent,-94400.0,Rent,18,14400.0
2025-08-06,AWS Cloud Bill,-4151.55,Software,18,633.29
2025-08-06,Server Rack Equipment,-130652.24,Hardware,18,19930.0
2025-08-08,Accounting Audit,-7150.41,Professional Services,18,1090.74
2025-08-08,AWS Cloud Bill,-1640.19,Software,18,250.2
2025-08-08,Consulting Fees,359586.47,Revenue,18,54852.17
2025-08-09,LinkedIn Promo,-14148.61,Marketing,18,2158.26
2025-08-10,Monthly Internet & Phone,-12013.462556154385,Utilities,18,1832.5620848371098
2025-08-11,Client Payment - Project A,223128.36,Revenue,18,34036.53
2025-08-11,Train Tickets,-9788.05,Travel,5,466.1
2025-08-11,Marketing Agency Fees,-3353.23,Professional Services,18,511.51
2025-08-11,Print Media Ad,-17991.16,Marketing,18,2744.41
2025-08-11,Server Rack Equipment,-21103.22,Hardware,18,3219.14
2025-08-12,Monitor Screen,-56937.2,Hardware,18,8685.34
2025-08-12,Mouse & Keyboards,-56772.34,Hardware,18,8660.19
2025-08-13,Mouse & Keyboards,-65990.76,Hardware,18,10066.39
2025-08-13,AWS Cloud Bill,-4546.06,Software,18,693.47
2025-08-15,LinkedIn Promo,-5521.39,Marketing,18,842.25
2025-08-15,Flight to Mumbai,-385.79,Travel,12,41.33
2025-08-15,Staples Order,-8642.62,Office Supplies,12,925.99
2025-08-15,SaaS Subscription (Jira),-3590.8,Software,18,547.75
2025-08-17,Monitor Screen,-93675.11,Hardware,18,14289.42
